sequence,plannedRunAtKst,cafeSlug,ownerName,articleId,commentSlot,accountId,accountNickname,subject,articleUrl
55,2026-07-10 08:13,localtable702,소원 1,49,6,ahsxkfldk12,쉽고간단하게,"부평 웨딩홀 주차와 뷔페 회차, 보증인원 정하는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/49
56,2026-07-10 08:14,mealtalkdht,빨간모자앤 1,35,3,alsrudgus531,운연정,웨딩링 추천 종로 브랜드 가격 차이와 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750099/articles/35
57,2026-07-10 08:15,menunote702,똑똑한건희씨,34,5,bigfish773,고래낚시 1,"마운자로 요요 원인과 재증가 수치, 끊는 방법까지",https://cafe.naver.com/ca-fe/cafes/31750111/articles/34
58,2026-07-10 08:16,petinfo183,티니피쉬 1,27,4,eghfsa5478,오세아니야 1,"인천 웨딩홀 식대와 대관료, 계약 전 위약금 확인법",https://cafe.naver.com/ca-fe/cafes/31750098/articles/27
59,2026-07-10 08:16,tableclub702,고래낚시 1,37,2,dhtksk1p,빨간모자앤  1,"강아지 관절 영양제 성분별 효과와 급여량, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/37
60,2026-07-10 08:17,talkmadang702,햄부기,36,5,geenl,모험 - 교체,"결혼기념일에 랩다이아목걸이 선물한 후기, 예산 절반으로 해결",https://cafe.naver.com/ca-fe/cafes/31750104/articles/36
61,2026-07-10 08:18,carelog702,고구마스틱2 (10개) 1,24,4,ghostrush7,실눈캐,효성쥬얼리시티는 어떤 곳? 층별 구성과 시설 한눈에 보기,https://cafe.naver.com/ca-fe/cafes/31750106/articles/24
62,2026-07-10 08:19,dogwalk2m4,강아지강하지 1,33,2,laghunter8,도도 1,"접이식 카트 프레임 소재와 무게 비교, 용도별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/33
63,2026-07-10 08:19,driveee,운연정,76,3,n7c3w8z2,고양이밥 1,"신발깔창 교체 주기와 소재별 수명, 위생 관리 기준까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/76
64,2026-07-10 08:20,habitnote702,룰루랄라 2 (12개) 1,23,5,pixelninja3,건강박사석사 1,"선풍기 오래 쓰는 법, 청소부터 안전 관리까지 총정리",https://cafe.naver.com/ca-fe/cafes/31750105/articles/23
65,2026-07-10 08:21,healthhhh,가중건다,78,3,k7d9x2m4,강아지강하지 1,"음식물분쇄기 합법 기준과 과태료 100만 원, 인증 확인법",https://cafe.naver.com/ca-fe/cafes/31746910/articles/78
66,2026-07-10 08:22,infomadang702,실눈캐,24,2,q9v3m7a2,포비 1,"드라이기 추천, 요즘 나오는 4가지 타입 뭐가 다를까",https://cafe.naver.com/ca-fe/cafes/31750108/articles/24
67,2026-07-10 08:22,localtable702,소원 1,48,6,vegetable10517,렙용,"두유제조기 원리와 소음·세척 단점, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/48
68,2026-07-10 08:23,mealtalkdht,빨간모자앤 1,34,5,produce11745,가중건다,"답례품 수량 계산과 단가별 종류, 전달 시점까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/34
69,2026-07-10 08:24,menunote702,똑똑한건희씨,33,5,ahffkekd12,긍정이백퍼  1,"두유제조기 용량 계산과 세척, 소음 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750111/articles/33
70,2026-07-10 08:25,petinfo183,티니피쉬 1,26,4,ahffkdlek12,바삭바삭해 1,"의정부 웨딩홀 하객수와 보증인원, 홀 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/26
71,2026-07-10 08:25,tableclub702,고래낚시 1,36,3,ahfflwl123,햄부기,"대구 가족사진 촬영 비용과 원본 제공 여부, 스튜디오 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750110/articles/36
72,2026-07-10 08:26,talkmadang702,햄부기,35,5,ahsxkfldk12,쉽고간단하게,랩다이아몬드반지 프로포즈 후기,https://cafe.naver.com/ca-fe/cafes/31750104/articles/35
73,2026-07-10 08:27,carelog702,고구마스틱2 (10개) 1,23,4,alsrudgus531,운연정,"헤어에센스 추천, 오일 크림  (모발 타입별 정리)",https://cafe.naver.com/ca-fe/cafes/31750106/articles/23
74,2026-07-10 08:28,dogwalk2m4,강아지강하지 1,32,5,geenl,모험 - 교체,"장바구니 캐리어 용량과 바퀴 종류, 가격대별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/32
75,2026-07-10 08:28,driveee,운연정,75,4,bigfish773,고래낚시 1,"족저근막염 신발 힐드롭 기준과 로커솔, 교체 시기까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/75
76,2026-07-10 08:29,habitnote702,룰루랄라 2 (12개) 1,22,2,dhtksk1p,빨간모자앤  1,"강아지 관절 영양제, 슬개골 걱정된다면 이 성분부터 확인하세요",https://cafe.naver.com/ca-fe/cafes/31750105/articles/22
77,2026-07-10 08:30,healthhhh,가중건다,77,4,eghfsa5478,오세아니야 1,"음식물처리기 방식별 감량률과 전기요금, 보조금 조건까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/77
78,2026-07-10 08:31,infomadang702,실눈캐,23,3,k7d9x2m4,강아지강하지 1,"헤어에센스추천, 상황별로 뭘 발라야 할까 정리했습니다",https://cafe.naver.com/ca-fe/cafes/31750108/articles/23
79,2026-07-10 08:31,localtable702,소원 1,47,6,laghunter8,도도 1,"대구 가족사진 견적 구조와 원본 제공 여부, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/47
80,2026-07-10 08:32,mealtalkdht,빨간모자앤 1,33,3,ghostrush7,실눈캐,다이아시세 하락폭과 감정서별 가격 차이까지,https://cafe.naver.com/ca-fe/cafes/31750099/articles/33
81,2026-07-10 08:33,menunote702,똑똑한건희씨,32,7,n7c3w8z2,고양이밥 1,"부천웨딩홀 비용 구조와 공공예식장, 할인 받는 법",https://cafe.naver.com/ca-fe/cafes/31750111/articles/32
82,2026-07-10 08:34,petinfo183,티니피쉬 1,25,1,pixelninja3,건강박사석사 1,"광주 예식장 계약금과 위약금, 취소 환불 기준까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/25
83,2026-07-10 08:34,tableclub702,고래낚시 1,35,6,produce11745,가중건다,인천 웨딩홀 하객 규모별 총비용과 시간대 선택 기준,https://cafe.naver.com/ca-fe/cafes/31750110/articles/35
84,2026-07-10 08:35,talkmadang702,햄부기,34,4,q9v3m7a2,포비 1,랩다이아귀걸이 1년째 매일 끼고 다닌 후기,https://cafe.naver.com/ca-fe/cafes/31750104/articles/34
85,2026-07-10 08:36,carelog702,고구마스틱2 (10개) 1,19,8,ahffkdlek12,바삭바삭해 1,"예물반지 예산 배분과 품목, 후회 없이 정하는 기준",https://cafe.naver.com/ca-fe/cafes/31750106/articles/19
86,2026-07-10 08:37,dogwalk2m4,강아지강하지 1,31,4,vegetable10517,렙용,"접이식 카트 하중과 바퀴 기준, 종류별 가격과 고르는 법까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/31
87,2026-07-10 08:37,driveee,운연정,74,4,ahffkekd12,긍정이백퍼  1,"아치깔창 효과와 내 아치 측정법, 유형별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/74
88,2026-07-10 08:38,habitnote702,룰루랄라 2 (12개) 1,21,5,ahfflwl123,햄부기,"아지 영양제, 꼭 먹여야 할까? 종류와 고르는 원칙 정리",https://cafe.naver.com/ca-fe/cafes/31750105/articles/21
89,2026-07-10 08:39,healthhhh,가중건다,76,6,ahsxkfldk12,쉽고간단하게,"조문 답례품 종류와 가격대, 전달 시기와 인사말 문구까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/76
90,2026-07-10 08:40,infomadang702,실눈캐,22,5,alsrudgus531,운연정,알파CD 정체와 효능 제대로 알아보기,https://cafe.naver.com/ca-fe/cafes/31750108/articles/22
91,2026-07-10 08:40,localtable702,소원 1,46,2,bigfish773,고래낚시 1,"결혼 답례품 수량과 예산, 품목별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/46
92,2026-07-10 08:41,mealtalkdht,빨간모자앤 1,32,4,eghfsa5478,오세아니야 1,"깔창 효과와 종류별 가격, 평발 요족 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750099/articles/32
93,2026-07-10 08:42,menunote702,똑똑한건희씨,31,7,dhtksk1p,빨간모자앤  1,"광주웨딩홀 실제 견적 사례와 대형홀, 비용 아끼는 기준",https://cafe.naver.com/ca-fe/cafes/31750111/articles/31
94,2026-07-10 08:43,petinfo183,티니피쉬 1,24,2,geenl,모험 - 교체,"신정호 카페 둘레길 동선과 주차, 시간대별 방문 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/24
95,2026-07-10 08:43,tableclub702,고래낚시 1,34,6,ghostrush7,실눈캐,수원 웨딩홀 유형별 가격 차이와 계약 전 확인할 기준,https://cafe.naver.com/ca-fe/cafes/31750110/articles/34
96,2026-07-10 08:44,talkmadang702,햄부기,33,3,k7d9x2m4,강아지강하지 1,랩그라운다이아? 랩그로운? 용어부터 헷갈렸던 예물 준비기,https://cafe.naver.com/ca-fe/cafes/31750104/articles/33
97,2026-07-10 08:45,carelog702,고구마스틱2 (10개) 1,17,8,laghunter8,도도 1,"랩다이아반지란 무엇인가, 천연 비교와 시세까지",https://cafe.naver.com/ca-fe/cafes/31750106/articles/17
98,2026-07-10 08:46,dogwalk2m4,강아지강하지 1,30,5,n7c3w8z2,고양이밥 1,"18K 결혼반지가 인기인 이유, 14K와 뭐가 다른지 정리했습니다",https://cafe.naver.com/ca-fe/cafes/31750100/articles/30
99,2026-07-10 08:46,driveee,운연정,73,3,pixelninja3,건강박사석사 1,족저근막염 깔창 효과의 임상 근거와 종류별 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31746635/articles/73
100,2026-07-10 08:47,habitnote702,룰루랄라 2 (12개) 1,20,3,produce11745,가중건다,"강아지 눈 영양제, 우리 아이한테 정말 필요할까?",https://cafe.naver.com/ca-fe/cafes/31750105/articles/20
101,2026-07-10 08:48,healthhhh,가중건다,75,4,q9v3m7a2,포비 1,흑염소진액 복용법 효능 (제대로 알고 드세요),https://cafe.naver.com/ca-fe/cafes/31746910/articles/75
102,2026-07-10 08:49,infomadang702,실눈캐,21,4,vegetable10517,렙용,먹는 비만약 '파운다요'는 뭘까? 새로운 다이어트약 등장 정리,https://cafe.naver.com/ca-fe/cafes/31750108/articles/21
103,2026-07-10 08:49,localtable702,소원 1,45,6,ahsxkfldk12,쉽고간단하게,"강아지 영양제 종류와 성분표 보는 법, 중복 급여 주의점까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/45
104,2026-07-10 08:50,mealtalkdht,빨간모자앤 1,31,3,ahffkdlek12,바삭바삭해 1,"강아지 눈 영양제 효과와 성분, 눈물자국 백내장 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/31
105,2026-07-10 08:51,menunote702,똑똑한건희씨,29,2,ahffkekd12,긍정이백퍼  1,"먹는 위고비 효과와 리벨서스 차이, 복용법과 부작용",https://cafe.naver.com/ca-fe/cafes/31750111/articles/29
106,2026-07-10 08:52,petinfo183,티니피쉬 1,23,2,ahfflwl123,햄부기,"아산 카페 권역별 위치와 주차, 계절별 방문 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/23
107,2026-07-10 08:52,tableclub702,고래낚시 1,33,5,alsrudgus531,운연정,"천안 웨딩홀 식대와 대관료, 홀 종류별 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750110/articles/33
108,2026-07-10 08:53,talkmadang702,햄부기,32,3,dhtksk1p,빨간모자앤  1,랩다이아 가짜라고 생각했던 제가 바뀐 이유,https://cafe.naver.com/ca-fe/cafes/31750104/articles/32
109,2026-07-10 08:54,carelog702,고구마스틱2 (10개) 1,15,6,bigfish773,고래낚시 1,강아지 눈 영양제 성분과 눈물자국 백내장별 고르는 기준까지,https://cafe.naver.com/ca-fe/cafes/31750106/articles/15
110,2026-07-10 08:55,dogwalk2m4,강아지강하지 1,29,2,eghfsa5478,오세아니야 1,"다이아몬드반지 살 때 4C만 알면 됩니다, 초보를 위한 등급 가이드",https://cafe.naver.com/ca-fe/cafes/31750100/articles/29
111,2026-07-10 08:55,driveee,운연정,72,5,geenl,모험 - 교체,"무지외반증 교정기 효과의 진실과 종류, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/72
112,2026-07-10 08:56,habitnote702,룰루랄라 2 (12개) 1,19,4,ghostrush7,실눈캐,"종로 예물반지, 반지만 하면 될까? 예물 세트 전체",https://cafe.naver.com/ca-fe/cafes/31750105/articles/19
113,2026-07-10 08:57,healthhhh,가중건다,74,3,k7d9x2m4,강아지강하지 1,"흑염소진액 부작용 총정리, 효능·고르는 법까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/74
114,2026-07-10 08:58,infomadang702,실눈캐,20,2,laghunter8,도도 1,베르가못이 콜레스테롤에 좋다고? 효능과 주의점 정리,https://cafe.naver.com/ca-fe/cafes/31750108/articles/20
115,2026-07-10 08:58,localtable702,소원 1,43,5,n7c3w8z2,고양이밥 1,"파운다요란 무엇인가, 효과와 부작용, 위고비필 비교와 한국 출시까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/43
116,2026-07-10 08:59,mealtalkdht,빨간모자앤 1,30,3,pixelninja3,건강박사석사 1,"강아지 영양제 종류와 우선순위, 연령별 급여 기준과 주의점까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/30
117,2026-07-10 09:00,menunote702,똑똑한건희씨,27,4,produce11745,가중건다,"강아지 관절 영양제 성분과 효과, 급여량과 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750111/articles/27
118,2026-07-10 09:01,petinfo183,티니피쉬 1,22,1,q9v3m7a2,포비 1,"일산 웨딩홀 비용과 대관료, 최소보증인원 확인 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/22
119,2026-07-10 09:01,tableclub702,고래낚시 1,32,7,vegetable10517,렙용,"드라이기 고르는 기준과 모터 종류, 부가 기능까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/32
120,2026-07-10 09:02,talkmadang702,햄부기,31,4,ahffkdlek12,바삭바삭해 1,"알파CD 효능과 지방 흡착 원리, 섭취량과 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/31
121,2026-07-10 09:03,carelog702,고구마스틱2 (10개) 1,14,7,ahffkekd12,긍정이백퍼  1,"강아지 관절 영양제 성분과 효과, 슬개골 탈구별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750106/articles/14
122,2026-07-10 09:04,dogwalk2m4,강아지강하지 1,28,2,ahfflwl123,햄부기,"백금반지, 화이트골드랑 뭐가 다를까? 사기 전에 꼭 알아야 할 것들",https://cafe.naver.com/ca-fe/cafes/31750100/articles/28
123,2026-07-10 09:04,driveee,운연정,71,2,ahsxkfldk12,쉽고간단하게,"알파CD란 무엇인가, 효능과 섭취법부터 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/71
124,2026-07-10 09:05,habitnote702,룰루랄라 2 (12개) 1,18,1,alsrudgus531,운연정,"30대 커플링, 20대 때랑은 다르게 골라야 하는 이유",https://cafe.naver.com/ca-fe/cafes/31750105/articles/18
125,2026-07-10 09:06,healthhhh,가중건다,73,4,bigfish773,고래낚시 1,"올리브오일 등급과 폴리페놀 기준, 발연점과 고르는 법까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/73
126,2026-07-10 09:07,infomadang702,실눈캐,19,4,dhtksk1p,빨간모자앤  1,마운자로 요요 막는 현실적인 방법,https://cafe.naver.com/ca-fe/cafes/31750108/articles/19
127,2026-07-10 09:07,localtable702,소원 1,42,5,eghfsa5478,오세아니야 1,"천안 내성발톱 치료법과 비용, 병원 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/42
128,2026-07-10 09:08,mealtalkdht,빨간모자앤 1,29,4,geenl,모험 - 교체,"결혼 답례품 추천과 가격대, 하객 수량 계산과 주문 시기까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/29
129,2026-07-10 09:09,menunote702,똑똑한건희씨,26,6,ghostrush7,실눈캐,"대구 가족사진 비용과 의상, 스튜디오 고르는 기준 정리",https://cafe.naver.com/ca-fe/cafes/31750111/articles/26
