sequence,plannedRunAtKst,cafeSlug,ownerName,articleId,commentSlot,accountId,accountNickname,subject,articleUrl
13,2026-07-04 00:56,mealtalkdht,빨간모자앤 1,5,8,laghunter8,도도 1,"강아지 영양제 종류와 나이별 급여 기준, 고르는 법",https://cafe.naver.com/ca-fe/cafes/31750099/articles/5
14,2026-07-04 00:56,petinfo183,티니피쉬 1,9,7,n7c3w8z2,고양이밥 1,"드라이기 모터와 소비전력, 소음까지 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/9
15,2026-07-04 00:56,dogwalk2m4,강아지강하지 1,7,8,pixelninja3,건강박사석사 1,"선풍기 모터와 소음, 풍량까지 공간별로 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750100/articles/7
16,2026-07-04 00:56,driveee,운연정,16,6,produce11745,가중건다,동탄운전연수 추천 내돈내산 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/16
17,2026-07-04 00:56,mealtalkdht,빨간모자앤 1,3,8,q9v3m7a2,포비 1,결혼 답례품 종류별 가격과 하객 취향별 고르는 법,https://cafe.naver.com/ca-fe/cafes/31750099/articles/3
18,2026-07-04 00:56,petinfo183,티니피쉬 1,7,8,vegetable10517,렙용,"울산 위고비 처방 대상과 효과·부작용, 비용 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/7
19,2026-07-04 00:56,dogwalk2m4,강아지강하지 1,3,8,ahffkdlek12,바삭바삭해 1,"드라이기 잘못 쓰면 모발 손상, 흔한 실수와 안전 사용법",https://cafe.naver.com/ca-fe/cafes/31750100/articles/3
20,2026-07-04 00:56,driveee,운연정,15,7,dhtksk1p,빨간모자앤  1,의정부운전연수 내돈내산 솔직 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/15
21,2026-07-04 00:56,petinfo183,티니피쉬 1,6,8,k7d9x2m4,강아지강하지 1,"울산 마운자로 처방 절차와 효과·부작용, 비용 정리",https://cafe.naver.com/ca-fe/cafes/31750098/articles/6
22,2026-07-04 00:56,dogwalk2m4,강아지강하지 1,2,8,ahfflwl123,햄부기,"날개없는 선풍기 원리와 장단점, 청소·안전의 진실까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/2
23,2026-07-04 00:56,driveee,운연정,14,8,ahsxkfldk12,쉽고간단하게,"서울운전연수 추천 선택기준 총정리, 사기 안 당하고 제대로 고르는 법",https://cafe.naver.com/ca-fe/cafes/31746635/articles/14
24,2026-07-04 00:56,petinfo183,티니피쉬 1,5,5,alsrudgus531,운연정,"인천 방역업체 비용과 해충 종류별 방역, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/5
25,2026-07-04 00:56,driveee,운연정,13,8,eghfsa5478,오세아니야 1,서울운전연수 5년 장롱면허 내돈내산 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/13
26,2026-07-04 00:56,petinfo183,티니피쉬 1,3,6,dq1h3bjy,"에스앤비안과, 29년 경력 (노출)",접이식 카트 가격대와 바퀴·용량별 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750098/articles/3
27,2026-07-04 00:56,driveee,운연정,12,7,geenl,모험 - 교체,수원운전연수 비용 선택기준 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/12
28,2026-07-04 00:56,petinfo183,티니피쉬 1,2,6,bigfish773,고래낚시 1,"해충 방역업체 선택법과 방제 방식, 업종별 비용 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/2
29,2026-07-04 00:56,driveee,운연정,11,8,h9ag469z,에스앤비안과 정보,서울운전연수 7년 장롱면허 4일 받은 내돈내산 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/11
30,2026-07-04 00:56,petinfo183,티니피쉬 1,1,7,ghostrush7,실눈캐,애견 반려정보 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31750098/articles/1
31,2026-07-04 00:56,driveee,운연정,10,7,laghunter8,도도 1,부평운전연수 후기 선택기준 (비용·업체고르는법·체크리스트),https://cafe.naver.com/ca-fe/cafes/31746635/articles/10
32,2026-07-04 00:56,driveee,운연정,7,8,hagyga,에스앤비안과의원 - 교체,인천운전연수 비용이랑 업체 고르는 법 솔직후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/7
33,2026-07-04 00:56,driveee,운연정,5,7,k7d9x2m4,강아지강하지 1,서울운전연수 내돈내산 후기 비용부터 도로주행까지 솔직 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/5
34,2026-07-04 00:56,driveee,운연정,4,7,n7c3w8z2,고양이밥 1,"수원운전연수 비용부터 업체 고르는 법까지, 장롱면허 7년차가 10시간 다녀온 솔직후기",https://cafe.naver.com/ca-fe/cafes/31746635/articles/4
35,2026-07-04 00:56,driveee,운연정,2,8,pixelninja3,건강박사석사 1,서울운전연수 가격 / 8년 장롱 탈출 찐후기 4일 만에 혼자 강변북로 탔어요,https://cafe.naver.com/ca-fe/cafes/31746635/articles/2
36,2026-07-04 00:56,driveee,운연정,1,7,q9v3m7a2,포비 1,운연정 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31746635/articles/1
37,2026-07-04 00:56,petinfo183,티니피쉬 1,10,8,ahffkdlek12,바삭바삭해 1,"결혼반지 예산과 4C, 구입처별 가격까지 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/10
38,2026-07-04 00:56,driveee,운연정,18,8,produce11745,가중건다,올리브오일 효능과 엑스트라버진 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31746635/articles/18
39,2026-07-04 00:56,petinfo183,티니피쉬 1,9,8,vegetable10517,렙용,"드라이기 모터와 소비전력, 소음까지 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/9
40,2026-07-04 00:56,driveee,운연정,16,7,ahfflwl123,햄부기,동탄운전연수 추천 내돈내산 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/16
41,2026-07-04 00:56,driveee,운연정,15,8,dq1h3bjy,"에스앤비안과, 29년 경력 (노출)",의정부운전연수 내돈내산 솔직 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/15
42,2026-07-04 00:56,petinfo183,티니피쉬 1,5,6,ahsxkfldk12,쉽고간단하게,"인천 방역업체 비용과 해충 종류별 방역, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/5
43,2026-07-04 00:56,petinfo183,티니피쉬 1,3,7,alsrudgus531,운연정,접이식 카트 가격대와 바퀴·용량별 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750098/articles/3
44,2026-07-04 00:56,driveee,운연정,12,8,eghfsa5478,오세아니야 1,수원운전연수 비용 선택기준 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/12
45,2026-07-04 00:56,petinfo183,티니피쉬 1,2,7,geenl,모험 - 교체,"해충 방역업체 선택법과 방제 방식, 업종별 비용 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/2
46,2026-07-04 00:56,petinfo183,티니피쉬 1,1,8,h9ag469z,에스앤비안과 정보,애견 반려정보 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31750098/articles/1
47,2026-07-04 00:56,driveee,운연정,10,8,ghostrush7,실눈캐,부평운전연수 후기 선택기준 (비용·업체고르는법·체크리스트),https://cafe.naver.com/ca-fe/cafes/31746635/articles/10
48,2026-07-04 00:56,driveee,운연정,5,8,hagyga,에스앤비안과의원 - 교체,서울운전연수 내돈내산 후기 비용부터 도로주행까지 솔직 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/5
49,2026-07-04 00:56,driveee,운연정,4,8,bigfish773,고래낚시 1,"수원운전연수 비용부터 업체 고르는 법까지, 장롱면허 7년차가 10시간 다녀온 솔직후기",https://cafe.naver.com/ca-fe/cafes/31746635/articles/4
50,2026-07-04 00:56,driveee,운연정,1,8,n7c3w8z2,고양이밥 1,운연정 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31746635/articles/1
51,2026-07-04 00:56,driveee,운연정,16,8,laghunter8,도도 1,동탄운전연수 추천 내돈내산 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/16
52,2026-07-04 00:56,petinfo183,티니피쉬 1,5,7,dhtksk1p,빨간모자앤  1,"인천 방역업체 비용과 해충 종류별 방역, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/5
53,2026-07-04 00:56,petinfo183,티니피쉬 1,3,8,k7d9x2m4,강아지강하지 1,접이식 카트 가격대와 바퀴·용량별 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750098/articles/3
54,2026-07-04 00:56,petinfo183,티니피쉬 1,2,8,pixelninja3,건강박사석사 1,"해충 방역업체 선택법과 방제 방식, 업종별 비용 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/2
55,2026-07-04 00:56,petinfo183,티니피쉬 1,5,8,q9v3m7a2,포비 1,"인천 방역업체 비용과 해충 종류별 방역, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/5
