sequence,plannedRunAtKst,cafeSlug,ownerName,articleId,commentSlot,accountId,accountNickname,subject,articleUrl
35,2026-07-10 11:45,driveee,운연정,36,8,vegetable10517,렙용,"삼척 카페 오션뷰 명소와 주차, 코스별 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/36
36,2026-07-10 11:46,petinfo183,티니피쉬 1,16,6,ahffkekd12,긍정이백퍼  1,드라이기 추천 예산대별 실제 모델과 가격 비교까지,https://cafe.naver.com/ca-fe/cafes/31750098/articles/16
37,2026-07-10 11:46,driveee,운연정,35,8,bigfish773,고래낚시 1,"결혼 답례품 가격대와 종류, 하객 수별 예산 잡는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/35
38,2026-07-10 11:47,driveee,운연정,33,8,ahfflwl123,햄부기,시어머니 생신선물 추천 리스트,https://cafe.naver.com/ca-fe/cafes/31746635/articles/33
39,2026-07-10 11:48,driveee,운연정,32,7,ahsxkfldk12,쉽고간단하게,임산부선물 추천 리스트 (유형·예산별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/32
40,2026-07-10 11:49,driveee,운연정,28,8,eghfsa5478,오세아니야 1,70대 할머니 생신선물 추천 (카테고리·예산·체질별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/28
41,2026-07-10 11:49,mealtalkdht,빨간모자앤 1,32,8,n7c3w8z2,고양이밥 1,"깔창 효과와 종류별 가격, 평발 요족 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750099/articles/32
42,2026-07-10 11:50,mealtalkdht,빨간모자앤 1,8,8,pixelninja3,건강박사석사 1,"부평 웨딩홀 유형별 특징과 홀 크기, 식대 비교",https://cafe.naver.com/ca-fe/cafes/31750099/articles/8
43,2026-07-10 11:51,petinfo183,티니피쉬 1,30,8,alsrudgus531,운연정,"방역업체 소독 의무 대상과 법정 횟수, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/30
44,2026-07-10 11:52,dogwalk2m4,강아지강하지 1,22,8,geenl,모험 - 교체,"드라이기 살 때 이것만 보세요, 후회 없는 선택을 위한 핵심 정리",https://cafe.naver.com/ca-fe/cafes/31750100/articles/22
45,2026-07-10 11:52,petinfo183,티니피쉬 1,29,7,ghostrush7,실눈캐,"입주청소 평당 단가와 추가금, 청소업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/29
46,2026-07-10 11:53,petinfo183,티니피쉬 1,28,8,q9v3m7a2,포비 1,"시스템에어컨 청소 비용과 차이, 업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/28
47,2026-07-10 11:54,driveee,운연정,69,6,produce11745,가중건다,흑염소진액 복용법 고르는법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/69
48,2026-07-10 11:55,petinfo183,티니피쉬 1,27,7,k7d9x2m4,강아지강하지 1,"인천 웨딩홀 식대와 대관료, 계약 전 위약금 확인법",https://cafe.naver.com/ca-fe/cafes/31750098/articles/27
49,2026-07-10 11:55,driveee,운연정,68,8,laghunter8,도도 1,흑염소진액 부작용과 복용법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/68
50,2026-07-10 11:56,petinfo183,티니피쉬 1,25,7,dhtksk1p,빨간모자앤  1,"광주 예식장 계약금과 위약금, 취소 환불 기준까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/25
51,2026-07-10 11:57,petinfo183,티니피쉬 1,24,8,ahffkdlek12,바삭바삭해 1,"신정호 카페 둘레길 동선과 주차, 시간대별 방문 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/24
52,2026-07-10 11:58,petinfo183,티니피쉬 1,23,8,vegetable10517,렙용,"아산 카페 권역별 위치와 주차, 계절별 방문 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/23
53,2026-07-10 11:58,petinfo183,티니피쉬 1,20,8,ahffkekd12,긍정이백퍼  1,"인천 웨딩홀 식대와 대관료, 보증인원까지 계약 전 체크 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/20
54,2026-07-10 11:59,petinfo183,티니피쉬 1,16,7,alsrudgus531,운연정,드라이기 추천 예산대별 실제 모델과 가격 비교까지,https://cafe.naver.com/ca-fe/cafes/31750098/articles/16
55,2026-07-10 12:00,driveee,운연정,32,8,ahfflwl123,햄부기,임산부선물 추천 리스트 (유형·예산별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/32
56,2026-07-10 12:01,petinfo183,티니피쉬 1,29,8,bigfish773,고래낚시 1,"입주청소 평당 단가와 추가금, 청소업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/29
57,2026-07-10 12:01,driveee,운연정,69,7,ahsxkfldk12,쉽고간단하게,흑염소진액 복용법 고르는법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/69
58,2026-07-10 12:02,petinfo183,티니피쉬 1,27,8,eghfsa5478,오세아니야 1,"인천 웨딩홀 식대와 대관료, 계약 전 위약금 확인법",https://cafe.naver.com/ca-fe/cafes/31750098/articles/27
59,2026-07-10 12:03,petinfo183,티니피쉬 1,25,8,ghostrush7,실눈캐,"광주 예식장 계약금과 위약금, 취소 환불 기준까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/25
60,2026-07-10 12:04,petinfo183,티니피쉬 1,16,8,geenl,모험 - 교체,드라이기 추천 예산대별 실제 모델과 가격 비교까지,https://cafe.naver.com/ca-fe/cafes/31750098/articles/16
61,2026-07-10 12:04,driveee,운연정,69,8,n7c3w8z2,고양이밥 1,흑염소진액 복용법 고르는법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/69
