sequence,plannedRunAtKst,cafeSlug,ownerName,articleId,commentSlot,accountId,accountNickname,subject,articleUrl
33,2026-07-03 16:05,menunote702,똑똑한건희씨,10,1,hagyga,에스앤비안과의원 - 교체,천안웨딩홀 홀 타입별 식대와 보증인원 기준,https://cafe.naver.com/ca-fe/cafes/31750111/articles/10
34,2026-07-03 16:05,petinfo183,티니피쉬 1,9,1,k7d9x2m4,강아지강하지 1,"드라이기 모터와 소비전력, 소음까지 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/9
35,2026-07-03 16:05,tableclub702,고래낚시 1,10,1,laghunter8,도도 1,"청소 업체 추천 기준, 종류별 평당 비용 비교까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/10
36,2026-07-03 16:05,talkmadang702,햄부기,10,1,n7c3w8z2,고양이밥 1,"음식물처리기 1년 사용 후기, 방식 비교와 전기료 그리고 냄새까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/10
37,2026-07-03 16:05,carelog702,고구마스틱2 (10개) 1,9,1,pixelninja3,건강박사석사 1,"다이아반지 4C 등급과 캐럿, 고르는 기준과 가격",https://cafe.naver.com/ca-fe/cafes/31750106/articles/9
38,2026-07-03 16:06,dogwalk2m4,강아지강하지 1,8,1,produce11745,가중건다,"인천웨딩홀 대관료와 식대, 보증인원까지 예산 짜는 기준",https://cafe.naver.com/ca-fe/cafes/31750100/articles/8
39,2026-07-03 16:06,driveee,운연정,22,1,q9v3m7a2,포비 1,"장에 좋은 음식과 피해야 할 음식, 장 건강 관리법",https://cafe.naver.com/ca-fe/cafes/31746635/articles/22
40,2026-07-03 16:06,habitnote702,룰루랄라 2 (12개) 1,10,1,vegetable10517,렙용,강아지 눈 영양제 성분과 눈물자국 백내장 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750105/articles/10
41,2026-07-03 16:06,healthhhh,가중건다,22,1,ahffkdlek12,바삭바삭해 1,"신발깔창 종류와 고르는 기준, 냄새 관리까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/22
42,2026-07-03 16:06,infomadang702,실눈캐,9,1,ahffkekd12,긍정이백퍼  1,"베르가못 3개월 먹어본 후기, 콜레스테롤 효능과 용량별 임상까지",https://cafe.naver.com/ca-fe/cafes/31750108/articles/9
43,2026-07-03 16:06,localtable702,소원 1,10,1,ahfflwl123,햄부기,"올리브오일 효능과 발연점, 가짜 구별하는 법까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/10
44,2026-07-03 16:07,mealtalkdht,빨간모자앤 1,8,1,ahsxkfldk12,쉽고간단하게,"부평웨딩홀 견적과 보증인원, 신상홀 예약 요령",https://cafe.naver.com/ca-fe/cafes/31750099/articles/8
45,2026-07-03 16:07,menunote702,똑똑한건희씨,9,1,alsrudgus531,운연정,"인천예식장 비용 구조, 계약 전 체크포인트",https://cafe.naver.com/ca-fe/cafes/31750111/articles/9
46,2026-07-03 16:07,petinfo183,티니피쉬 1,8,1,bigfish773,고래낚시 1,"밀크씨슬 효능과 실리마린 작용, 복용법·고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/8
47,2026-07-03 16:07,tableclub702,고래낚시 1,9,1,dhtksk1p,빨간모자앤  1,"시스템 에어컨 청소 업체 천장형 관리, 업체 고르는 법",https://cafe.naver.com/ca-fe/cafes/31750110/articles/9
48,2026-07-03 16:07,talkmadang702,햄부기,9,1,dq1h3bjy,"에스앤비안과, 29년 경력 (노출)","조문 답례품 준비 후기, 종류와 가격 그리고 답례 시기까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/9
49,2026-07-03 16:07,carelog702,고구마스틱2 (10개) 1,8,1,eghfsa5478,오세아니야 1,"랩다이아몬드 뜻과 천연 차이, 가격과 재판매까지",https://cafe.naver.com/ca-fe/cafes/31750106/articles/8
50,2026-07-03 16:08,dogwalk2m4,강아지강하지 1,7,1,geenl,모험 - 교체,"선풍기 모터와 소음, 풍량까지 공간별로 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750100/articles/7
51,2026-07-03 16:08,driveee,운연정,21,1,ghostrush7,실눈캐,"푸룬주스 효능과 변비 완화, 먹는 법과 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/21
52,2026-07-03 16:08,habitnote702,룰루랄라 2 (12개) 1,9,1,h9ag469z,에스앤비안과 정보,웨딩링 소재와 두께 호수 각인까지 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750105/articles/9
53,2026-07-03 16:08,healthhhh,가중건다,21,1,hagyga,에스앤비안과의원 - 교체,"족저근막염 신발 고르는 기준, 피해야 할 신발까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/21
54,2026-07-03 16:08,infomadang702,실눈캐,8,1,k7d9x2m4,강아지강하지 1,"위고비 알약 알아본 후기, 가짜 먹는 약 거르고 정품 복용법까지",https://cafe.naver.com/ca-fe/cafes/31750108/articles/8
55,2026-07-03 16:08,localtable702,소원 1,9,1,laghunter8,도도 1,"알파CD 사이클로덱스트린 효능과 부작용, 복용법까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/9
56,2026-07-03 16:09,mealtalkdht,빨간모자앤 1,7,1,n7c3w8z2,고양이밥 1,"삼척 카페 오션뷰 명소와 지역별 추천, 시그니처 메뉴까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/7
57,2026-07-03 16:09,menunote702,똑똑한건희씨,8,1,pixelninja3,건강박사석사 1,"광주웨딩홀 상무지구 밀집, 주차 확인 사항",https://cafe.naver.com/ca-fe/cafes/31750111/articles/8
58,2026-07-03 16:09,petinfo183,티니피쉬 1,7,1,produce11745,가중건다,"울산 위고비 처방 대상과 효과·부작용, 비용 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/7
59,2026-07-03 16:09,tableclub702,고래낚시 1,8,1,q9v3m7a2,포비 1,"인천 웨딩홀 추천 전 권역·유형별 특징, 비용 비교",https://cafe.naver.com/ca-fe/cafes/31750110/articles/8
60,2026-07-03 16:09,talkmadang702,햄부기,8,1,vegetable10517,렙용,"올리브오일 고르는 기준, 산도와 성분 그리고 발연점까지 실사용 후기",https://cafe.naver.com/ca-fe/cafes/31750104/articles/8
61,2026-07-03 16:09,carelog702,고구마스틱2 (10개) 1,7,1,ahffkdlek12,바삭바삭해 1,"드라이기 추천, 모터와 소비전력 풍량 기준 고르는 법",https://cafe.naver.com/ca-fe/cafes/31750106/articles/7
62,2026-07-03 16:10,dogwalk2m4,강아지강하지 1,6,1,ahffkekd12,긍정이백퍼  1,"미용실드라이기 왜 센가, 업소용과 가정용 차이와 고르는 법",https://cafe.naver.com/ca-fe/cafes/31750100/articles/6
63,2026-07-03 16:10,driveee,운연정,20,1,ahfflwl123,햄부기,"평발 깔창 효과와 아치 교정, 고르는 기준과 종류",https://cafe.naver.com/ca-fe/cafes/31746635/articles/20
64,2026-07-03 16:10,habitnote702,룰루랄라 2 (12개) 1,8,1,ahsxkfldk12,쉽고간단하게,"예물반지 뜻과 품목, 예산 배분과 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750105/articles/8
65,2026-07-03 16:10,healthhhh,가중건다,20,1,alsrudgus531,운연정,"아치깔창 고르는 기준, 평발과 요족 구분부터",https://cafe.naver.com/ca-fe/cafes/31746910/articles/20
66,2026-07-03 16:10,infomadang702,실눈캐,7,1,bigfish773,고래낚시 1,"먹는 위고비 알아본 후기, 주사와 감량 효과 가격 부작용 비교까지",https://cafe.naver.com/ca-fe/cafes/31750108/articles/7
67,2026-07-03 16:10,localtable702,소원 1,8,1,dhtksk1p,빨간모자앤  1,"아산웨딩홀 대관료와 식대, 천안아산역 접근성까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/8
68,2026-07-03 16:11,mealtalkdht,빨간모자앤 1,6,1,dq1h3bjy,"에스앤비안과, 29년 경력 (노출)",두유제조기 가격대와 소음 세척까지 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750099/articles/6
69,2026-07-03 16:11,menunote702,똑똑한건희씨,7,1,eghfsa5478,오세아니야 1,"강아지 관절 영양제 성분·효능, 올바른 급여법",https://cafe.naver.com/ca-fe/cafes/31750111/articles/7
70,2026-07-03 16:11,petinfo183,티니피쉬 1,6,1,geenl,모험 - 교체,"울산 마운자로 처방 절차와 효과·부작용, 비용 정리",https://cafe.naver.com/ca-fe/cafes/31750098/articles/6
71,2026-07-03 16:11,tableclub702,고래낚시 1,7,1,ghostrush7,실눈캐,"의정부 웨딩홀 계약과 위약금, 상담 체크리스트까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/7
72,2026-07-03 16:11,talkmadang702,햄부기,7,1,h9ag469z,에스앤비안과 정보,"족저근막염 깔창 3개월 후기, 종류별 효과와 아치 지지 신발 매칭까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/7
73,2026-07-03 16:11,carelog702,고구마스틱2 (10개) 1,6,1,hagyga,에스앤비안과의원 - 교체,결혼반지 예물반지 차이와 소재 다이아 예산 기준,https://cafe.naver.com/ca-fe/cafes/31750106/articles/6
74,2026-07-03 16:12,dogwalk2m4,강아지강하지 1,5,1,laghunter8,도도 1,"랩다이아몬드란 무엇인가, 천연과 차이부터 가격·재판매까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/5
75,2026-07-03 16:12,driveee,운연정,19,1,k7d9x2m4,강아지강하지 1,기능성 깔창 종류와 발 유형별 고르는 기준까지,https://cafe.naver.com/ca-fe/cafes/31746635/articles/19
76,2026-07-03 16:12,habitnote702,룰루랄라 2 (12개) 1,7,1,n7c3w8z2,고양이밥 1,"종로예물 가격과 백화점 비교, 반지 맞추는 기준",https://cafe.naver.com/ca-fe/cafes/31750105/articles/7
77,2026-07-03 16:12,healthhhh,가중건다,19,2,pixelninja3,건강박사석사 1,"족저근막염 깔창 효과와 고르는 기준, 관리법까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/19
78,2026-07-03 16:12,infomadang702,실눈캐,6,1,produce11745,가중건다,"시스템에어컨청소업체 3대 맡긴 후기, 대수별 비용과 way 구조 정리",https://cafe.naver.com/ca-fe/cafes/31750108/articles/6
79,2026-07-03 16:12,localtable702,소원 1,7,1,q9v3m7a2,포비 1,"베르가못 폴리페놀 효능과 부작용, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/7
80,2026-07-03 16:13,mealtalkdht,빨간모자앤 1,5,1,vegetable10517,렙용,"강아지 영양제 종류와 나이별 급여 기준, 고르는 법",https://cafe.naver.com/ca-fe/cafes/31750099/articles/5
81,2026-07-03 16:13,menunote702,똑똑한건희씨,6,1,ahffkdlek12,바삭바삭해 1,먹는 위고비 리벨서스 효과 가격 주사제 차이까지,https://cafe.naver.com/ca-fe/cafes/31750111/articles/6
82,2026-07-03 16:13,petinfo183,티니피쉬 1,5,1,ahffkekd12,긍정이백퍼  1,"인천 방역업체 비용과 해충 종류별 방역, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/5
83,2026-07-03 16:13,tableclub702,고래낚시 1,6,1,ahfflwl123,햄부기,"광주 예식장 비용 구조와 보증인원, 계약 전 확인법",https://cafe.naver.com/ca-fe/cafes/31750110/articles/6
84,2026-07-03 16:13,talkmadang702,햄부기,6,1,ahsxkfldk12,쉽고간단하게,"거북목교정기 4개월 후기, 종류별 효과와 각도 부담 그리고 한계",https://cafe.naver.com/ca-fe/cafes/31750104/articles/6
85,2026-07-03 16:13,carelog702,고구마스틱2 (10개) 1,5,1,alsrudgus531,운연정,"미용실 드라이기, 가정용과 차이부터 가격 렌탈까지",https://cafe.naver.com/ca-fe/cafes/31750106/articles/5
86,2026-07-03 16:14,dogwalk2m4,강아지강하지 1,4,1,bigfish773,고래낚시 1,"헤어드라이어 종류와 부가기능, 처음 고를 때 봐야 할 기준",https://cafe.naver.com/ca-fe/cafes/31750100/articles/4
87,2026-07-03 16:14,driveee,운연정,18,1,dhtksk1p,빨간모자앤  1,올리브오일 효능과 엑스트라버진 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31746635/articles/18
88,2026-07-03 16:14,habitnote702,룰루랄라 2 (12개) 1,6,1,dq1h3bjy,"에스앤비안과, 29년 경력 (노출)","랩다이아 반지 예물로 괜찮을까, 세팅과 양가 설득까지",https://cafe.naver.com/ca-fe/cafes/31750105/articles/6
89,2026-07-03 16:14,healthhhh,가중건다,18,2,eghfsa5478,오세아니야 1,"거북목교정기 효과와 종류, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/18
90,2026-07-03 16:14,infomadang702,실눈캐,5,1,geenl,모험 - 교체,"에어컨청소업체 처음 불러본 후기, 벽걸이 스탠드 비용과 업체 고른 기준",https://cafe.naver.com/ca-fe/cafes/31750108/articles/5
91,2026-07-03 16:14,localtable702,소원 1,6,1,ghostrush7,실눈캐,"마운자로 요요 오는 원인과 방지법, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/6
92,2026-07-03 16:15,mealtalkdht,빨간모자앤 1,4,1,h9ag469z,에스앤비안과 정보,대구 가족사진 가격부터 스튜디오 고르는 기준까지,https://cafe.naver.com/ca-fe/cafes/31750099/articles/4
93,2026-07-03 16:15,menunote702,똑똑한건희씨,5,1,hagyga,에스앤비안과의원 - 교체,"대구 가족사진 촬영비, 원본·액자 확인 포인트",https://cafe.naver.com/ca-fe/cafes/31750111/articles/5
94,2026-07-03 16:15,petinfo183,티니피쉬 1,4,1,k7d9x2m4,강아지강하지 1,"장바구니 캐리어 종류와 보냉 기능, 용량별 고르는 법",https://cafe.naver.com/ca-fe/cafes/31750098/articles/4
95,2026-07-03 16:15,tableclub702,고래낚시 1,4,1,laghunter8,도도 1,"아산 카페 권역별 특징, 목적별 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750110/articles/4
96,2026-07-03 16:15,talkmadang702,햄부기,5,1,n7c3w8z2,고양이밥 1,"무지외반증 교정기 6개월 착용 후기, 교정 효과와 야간부목 종류까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/5
97,2026-07-03 16:15,carelog702,고구마스틱2 (10개) 1,4,1,pixelninja3,건강박사석사 1,여성 청바지 핏 종류와 체형별 사이즈 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750106/articles/4
98,2026-07-03 16:16,dogwalk2m4,강아지강하지 1,3,1,produce11745,가중건다,"드라이기 잘못 쓰면 모발 손상, 흔한 실수와 안전 사용법",https://cafe.naver.com/ca-fe/cafes/31750100/articles/3
99,2026-07-03 16:16,driveee,운연정,17,1,q9v3m7a2,포비 1,두유제조기 고르는 기준과 세척·다용도 활용법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/17
100,2026-07-03 16:16,habitnote702,룰루랄라 2 (12개) 1,5,1,vegetable10517,렙용,"프로포즈반지 준비 예산과 사이즈, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750105/articles/5
101,2026-07-03 16:16,healthhhh,가중건다,17,2,ahffkdlek12,바삭바삭해 1,"무지외반증 교정기 효과와 고르는 기준, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/17
102,2026-07-03 16:16,infomadang702,실눈캐,4,1,ahffkekd12,긍정이백퍼  1,"쿼드쎄라 펜타 두 달 써본 후기, 티탄과 뭐가 다른지 5중 주파수 정리",https://cafe.naver.com/ca-fe/cafes/31750108/articles/4
103,2026-07-03 16:16,localtable702,소원 1,5,1,ahfflwl123,햄부기,"두유제조기 추천 고르는 기준과 세척, 안전하게 쓰는 법까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/5
104,2026-07-03 16:17,mealtalkdht,빨간모자앤 1,3,1,ahsxkfldk12,쉽고간단하게,결혼 답례품 종류별 가격과 하객 취향별 고르는 법,https://cafe.naver.com/ca-fe/cafes/31750099/articles/3
105,2026-07-03 16:17,menunote702,똑똑한건희씨,4,1,alsrudgus531,운연정,"부평웨딩홀 교통과 예식 간격, 홀 종류별 특징",https://cafe.naver.com/ca-fe/cafes/31750111/articles/4
106,2026-07-03 16:17,petinfo183,티니피쉬 1,3,1,bigfish773,고래낚시 1,접이식 카트 가격대와 바퀴·용량별 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750098/articles/3
107,2026-07-03 16:17,tableclub702,고래낚시 1,3,1,dhtksk1p,빨간모자앤  1,"일산 웨딩홀 유형별 특징과 비용, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/3
108,2026-07-03 16:17,talkmadang702,햄부기,4,1,dq1h3bjy,"에스앤비안과, 29년 경력 (노출)","LDM 디바이스 10회 시술 후기, 효과와 통증 그리고 명현현상",https://cafe.naver.com/ca-fe/cafes/31750104/articles/4
109,2026-07-03 16:17,carelog702,고구마스틱2 (10개) 1,3,1,eghfsa5478,오세아니야 1,"헤어에센스 추천, 성분과 사용법부터 오일과 차이까지",https://cafe.naver.com/ca-fe/cafes/31750106/articles/3
110,2026-07-03 16:18,dogwalk2m4,강아지강하지 1,2,1,geenl,모험 - 교체,"날개없는 선풍기 원리와 장단점, 청소·안전의 진실까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/2
111,2026-07-03 16:18,driveee,운연정,16,7,ghostrush7,실눈캐,동탄운전연수 추천 내돈내산 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/16
112,2026-07-03 16:18,habitnote702,룰루랄라 2 (12개) 1,4,1,h9ag469z,에스앤비안과 정보,"5부 다이아반지 크기와 가격, 프로포즈용 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750105/articles/4
113,2026-07-03 16:18,healthhhh,가중건다,16,2,hagyga,에스앤비안과의원 - 교체,"알파CD 효능과 부작용, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/16
114,2026-07-03 16:18,infomadang702,실눈캐,3,1,k7d9x2m4,강아지강하지 1,"인천 웨딩홀 발품 후기, 식대 대관료 보증인원 실제 견적까지",https://cafe.naver.com/ca-fe/cafes/31750108/articles/3
115,2026-07-03 16:18,localtable702,소원 1,4,1,laghunter8,도도 1,대구사진관 증명사진 여권사진 규격과 고르는 기준까지,https://cafe.naver.com/ca-fe/cafes/31750113/articles/4
116,2026-07-03 16:19,mealtalkdht,빨간모자앤 1,2,1,n7c3w8z2,고양이밥 1,"강아지 눈 영양제 성분과 눈물자국·백내장 관리, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750099/articles/2
117,2026-07-03 16:19,menunote702,똑똑한건희씨,3,1,pixelninja3,건강박사석사 1,"인천웨딩홀 권역별 식대 차이, 홀 선택 가이드",https://cafe.naver.com/ca-fe/cafes/31750111/articles/3
118,2026-07-03 16:19,petinfo183,티니피쉬 1,2,1,produce11745,가중건다,"해충 방역업체 선택법과 방제 방식, 업종별 비용 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/2
119,2026-07-03 16:19,tableclub702,고래낚시 1,1,1,q9v3m7a2,포비 1,맛집 식탁모임 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31750110/articles/1
120,2026-07-03 16:19,talkmadang702,햄부기,3,1,vegetable10517,렙용,"두유제조기 3개월 실사용 소음과 세척, 용량 후기",https://cafe.naver.com/ca-fe/cafes/31750104/articles/3
121,2026-07-03 16:19,carelog702,고구마스틱2 (10개) 1,1,1,ahffkdlek12,바삭바삭해 1,건강 생활수첩 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31750106/articles/1
122,2026-07-03 16:20,dogwalk2m4,강아지강하지 1,1,1,ahffkekd12,긍정이백퍼  1,애견 산책이야기 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31750100/articles/1
123,2026-07-03 16:20,driveee,운연정,15,1,ahfflwl123,햄부기,의정부운전연수 내돈내산 솔직 후기,https://cafe.naver.com/ca-fe/cafes/31746635/articles/15
124,2026-07-03 16:20,habitnote702,룰루랄라 2 (12개) 1,2,1,ahsxkfldk12,쉽고간단하게,건강 습관 왜 자꾸 실패할까 무리 없는 생활 루틴,https://cafe.naver.com/ca-fe/cafes/31750105/articles/2
125,2026-07-03 16:20,healthhhh,가중건다,15,2,alsrudgus531,운연정,"쿼드쎄라 펜타 스펙과 티탄 비교, 가격까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/15
126,2026-07-03 16:20,infomadang702,실눈캐,1,1,bigfish773,고래낚시 1,생활 정보마당 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31750108/articles/1
127,2026-07-03 16:20,localtable702,소원 1,1,1,dhtksk1p,빨간모자앤  1,맛집 동네밥상 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31750113/articles/1
